user_code, start_station, end_station, price, start_time, end_time
884219007,Tianxin,Shabo ,3.0,2023-07-01 22:30:14,2023-07-01 22:43:14
886598368,Liwan,Danzhutou,8.0,2023-04-06 14:36:27,2023-04-06 15:28:27
889226924,Honglang North,Nankeng,6.0,2023-05-27 14:56:18,2023-05-27 15:27:18
887550893,Xiaomeisha,Xiameilin,8.0,2024-02-15 19:51:37,2024-02-15 19:59:37
885363145,Caopu,Shaibu,3.0,2023-02-02 20:52:36,2023-02-02 21:34:36
886976807,Luohu,Changlong,4.0,2023-09-11 13:56:14,2023-09-11 14:56:14
882374514,Yantian Port West,Hongling South,6.0,2023-03-18 12:38:39,2023-03-18 13:11:39
886762028,Wutong Mountain South,Hongshuwan,7.0,2024-02-26 18:34:56,2024-02-26 18:44:56
886366455,Shenwan,Qiaocheng East,4.0,2024-02-25 12:42:41,2024-02-25 12:56:41
882510636,Longjing,Nanyou,5.0,2024-02-27 22:32:53,2024-02-27 23:08:53
887889874,Dongjiang Column Memorial 
Hall Station,Xiameilin,9.0,2023-08-15 14:31:02,2023-08-15 15:17:02
886729467,Pingzhou,Longjing,5.0,2023-05-20 21:30:02,2023-05-20 21:38:02
883508941,Shangwu,Longsheng,5.0,2023-05-01 13:52:25,2023-05-01 14:06:25
881612227,Pingshan wei,Baishizhou,10.0,2023-04-25 21:52:08,2023-04-25 22:21:08
882557731,Tai'an,Qianhaiwan,7.0,2024-03-12 18:55:48,2024-03-12 19:36:48
884157580,Nanshan Book Mall,Xiangmihu,5.0,2023-07-24 20:46:18,2023-07-24 20:55:18
886752988,Baolongtongle Station,Guangming,11.0,2024-02-20 18:32:16,2024-02-20 18:33:16
883139175,Luohu  North,Hongling North,3.0,2023-01-22 09:37:38,2023-01-22 09:51:38
884192241,Sungang,Taiziwan,7.0,2023-04-27 07:40:19,2023-04-27 08:10:19
887637435,Ma'an Hill,Hi-tech South,8.0,2023-07-05 16:49:46,2023-07-05 17:32:46
886115446,Jixiang,Shenzhen University,9.0,2023-11-17 14:39:31,2023-11-17 15:31:31
881289637,Sihai,Longjing,5.0,2023-06-12 08:31:13,2023-06-12 09:25:13
883166673,Xin'an,Litchi Orchards,3.0,2023-08-28 18:59:48,2023-08-28 19:50:48
887609690,Nankeng,ShaTian,10.0,2023-03-01 16:54:22,2023-03-01 17:19:22
883223059,Huanggangcun,Haiyue,5.0,2023-07-13 09:57:48,2023-07-13 10:46:48
883646938,Liuxiandong,Shiyaling,7.0,2023-01-15 08:40:41,2023-01-15 09:37:41
889951139,Ailian,Fuwei,11.0,2023-06-09 19:43:19,2023-06-09 20:41:19
889994000,Xianhu Rd,Xuexiang,7.0,2023-12-01 15:32:14,2023-12-01 15:51:14
887478366,Guomao,Dengliang,6.0,2024-03-01 18:37:47,2024-03-01 18:39:47
889863989,Shangtang,Kengzi,10.0,2024-01-10 19:48:15,2024-01-10 20:02:15
887167004,Xinhe Station,Qianhaiwan,11.0,2023-04-23 16:39:03,2023-04-23 17:35:03
888977451,Meijing,Songgang,9.0,2023-08-19 06:41:26,2023-08-19 06:51:26
883882935,Minzhi,Bantian,2.0,2023-01-08 19:33:32,2023-01-08 20:19:32
887931892,Lianhua North,Linhai,6.0,2023-12-23 14:57:32,2023-12-23 15:57:32
887731166,Honganwei,Bao'an,9.0,2024-02-08 22:46:44,2024-02-08 23:23:44
884879602,Ma'an Hill,Changlingpi,8.0,2024-02-15 21:38:06,2024-02-15 21:44:06
882994975,Guangyayuan,Guanlan,6.0,2023-08-19 21:41:33,2023-08-19 22:27:33
889542111,Shatoujiao,Futian Bonded Area,6.0,2024-01-27 08:40:41,2024-01-27 09:06:41
881612227,Yanzihu,Yuanfen,10.0,2023-06-04 18:51:35,2023-06-04 19:22:35
884289117,Bantian North,  Longcheng Park,7.0,2023-05-08 20:46:03,2023-05-08 20:55:03
883867562,Bihaiwan,Huangtian,6.0,2023-10-04 20:44:15,2023-10-04 20:48:15
885519154,Fuwei,Hongshan,7.0,2023-10-24 13:46:18,2023-10-24 14:00:18
888662457,Yabao,Pinghuan,9.0,2023-10-01 21:44:18,2023-10-01 21:48:18
886124786,Nigang,Tangwei,9.0,2023-08-29 16:54:39,2023-08-29 17:49:39
884466955,Shabo ,Huangbeiling,9.0,2024-03-12 07:56:45,2024-03-12 08:41:45
887427111,Shixia,Xinhe Station,9.0,2023-10-08 19:49:30,2023-10-08 20:41:30
884945881,Yuehaimen,Shangmeilin,5.0,2023-06-22 16:43:22,2023-06-22 17:00:22
886903049,Bao'an,Nanyou,4.0,2023-03-22 16:46:30,2023-03-22 17:43:30
887019130,Guangyayuan,Changlong,3.0,2023-05-19 15:54:18,2023-05-19 16:33:18
889685165,Zuopaotai East,Taiziwan,2.0,2023-08-21 15:51:59,2023-08-21 15:57:59
887482156,Zhongwu South,Shangshuijing,7.0,2023-07-29 20:35:03,2023-07-29 20:57:03
884875364,Nantou Ancient City,Shenwai Senior Campus,8.0,2024-03-19 09:44:27,2024-03-19 10:03:27
884420891,Hongshuwan South,Shuanglong Station,9.0,2023-09-26 11:34:27,2023-09-26 12:19:27
885390755,Shangsha,Nanguang,5.0,2023-03-05 14:55:04,2023-03-05 15:37:04
883713572,Qiaocheng East,Hongshuwan,3.0,2023-06-28 15:52:29,2023-06-28 16:38:29
889165292,Railway Park,Hongling,7.0,2023-08-31 21:40:57,2023-08-31 22:02:57
883496177,Xiangmei,Yijing,5.0,2023-05-27 17:53:45,2023-05-27 18:23:45
888092762,Liuyue,Shuiwan,8.0,2023-01-18 13:51:38,2023-01-18 14:50:38
889468276,Guangyayuan,Fanshen,6.0,2024-03-16 07:38:34,2024-03-16 07:44:34
888213409,Henggang,Jixiang,3.0,2023-01-25 10:59:08,2023-01-25 11:16:08
888468912,Pinghu,Liuyue North,7.0,2023-02-28 14:31:22,2023-02-28 15:05:22
885655609,Shenkang,Chiwei,4.0,2023-11-26 16:43:38,2023-11-26 17:07:38
884976488,Pingshan Square ,Nanyue,4.0,2023-03-28 21:31:32,2023-03-28 22:13:32
882928384,Qiaocheng North,Qianwan Park,5.0,2023-02-18 10:58:25,2023-02-18 11:16:25
883258746,Hanling,Lianhua North,3.0,2023-06-15 10:53:28,2023-06-15 11:07:28
883484657,Shixia,Donggualing,3.0,2024-01-15 19:39:30,2024-01-15 20:03:30
882038562,Bitou,Guiwan,8.0,2023-05-29 14:51:03,2023-05-29 15:05:03
885283620,Xiangmihu,Huaguoshan,5.0,2023-10-06 19:50:02,2023-10-06 20:47:02
882889955,University Town,Guangyayuan,5.0,2023-05-28 20:41:21,2023-05-28 21:32:21
889778858,Hongling North,Pinghuan,8.0,2023-03-15 12:43:02,2023-03-15 13:20:02
887170458,Yihai,Longjing,5.0,2023-11-15 16:47:22,2023-11-15 17:05:22
886882609,Guangming,Shenzhen Bay Park,9.0,2024-02-18 19:56:45,2024-02-18 20:07:45
887425806,Shiyaling,Shuibei,3.0,2023-06-16 15:43:29,2023-06-16 16:08:29
887012700,Science Museum,Zhuguang,5.0,2023-02-20 15:38:41,2023-02-20 15:47:41
888267384,Science Museum,Convention & Exhibition City,9.0,2024-01-16 08:48:22,2024-01-16 09:05:22
886122000,Universiade Center,Yinhu,7.0,2023-12-03 18:55:29,2023-12-03 19:53:29
886711749,Yantianxu,Zhucun,9.0,2023-06-03 06:33:14,2023-06-03 07:16:14
881938798,Shawei,Zhongshan Park,5.0,2023-07-02 12:51:33,2023-07-02 13:18:33
883150945,Universiade,Qiaotou,11.0,2023-07-10 14:40:19,2023-07-10 15:13:19
883890376,Shangchuan,Qiaoxiang,5.0,2024-02-12 11:52:25,2024-02-12 11:56:25
888180591,Pingshan Station,Bihaiwan,11.0,2023-12-15 10:59:58,2023-12-15 11:47:58
881793141,Meijing,Shangtang,4.0,2023-10-22 16:46:20,2023-10-22 17:36:20
888776105,Shijing,Shiyaling,7.0,2023-02-09 11:34:35,2023-02-09 12:29:35
881163950,Luohu  North,Nantou Ancient City,6.0,2023-02-18 07:35:42,2023-02-18 07:52:42
884092821,Grand Theater,Shenwan,5.0,2023-08-21 06:47:33,2023-08-21 07:45:33
881620442,Litchi Orchards,Xiashuijing,7.0,2023-07-27 07:32:09,2023-07-27 07:34:09
887687649,Huanggang Checkpoint,Changlong,5.0,2023-04-25 15:36:53,2023-04-25 15:38:53
881254366,Daxin,Minle,6.0,2023-05-25 21:37:29,2023-05-25 22:27:29
886711749,Minzhi,Nanshan,6.0,2024-02-26 17:37:24,2024-02-26 18:29:24
888466730,Shabo ,Nanshan,11.0,2023-04-11 20:34:57,2023-04-11 21:08:57
887071892,Zhuzilin,Gangtou,6.0,2023-06-15 15:41:52,2023-06-15 16:22:52
883471694,Zhucun,Airport East,8.0,2024-02-08 06:30:36,2024-02-08 07:03:36
881681205,Taiziwan,Meicun,6.0,2023-09-13 07:45:57,2023-09-13 07:59:57
885396365,Gangxia North,Honghuashan,8.0,2023-05-16 12:41:56,2023-05-16 12:51:56
882782787,Shangmeilin,Shangsha,3.0,2023-07-26 06:50:00,2023-07-26 06:56:00
886513557,Jingtian,Silian,6.0,2024-01-08 09:59:34,2024-01-08 10:25:34
883545469,Nanyou West,Changzhen,9.0,2024-01-21 14:39:13,2024-01-21 14:47:13
884198687,Waterlands Resort South,Bihaiwan,6.0,2023-09-11 13:34:21,2023-09-11 13:36:21
884002866,Honglang North,Tangkeng,8.0,2024-03-01 19:46:16,2024-03-01 19:49:16
881572181,Huaide,Litchi Orchards,6.0,2024-03-23 17:38:00,2024-03-23 18:17:00
885603312,Loucun,Changzhen,4.0,2023-05-04 11:59:39,2023-05-04 12:27:39
888209170,Changlong,Honghuashan,8.0,2023-09-08 18:47:39,2023-09-08 19:05:39
881315201,Honghuashan,Shopping Park,8.0,2023-02-24 21:54:21,2023-02-24 22:21:21
881578815,Shutianpu,Liantang Checkpoint,10.0,2023-10-01 10:50:28,2023-10-01 11:40:28
881708311,Maling,Yuanfen,5.0,2024-01-05 15:33:48,2024-01-05 16:22:48
882545850,Hongshuwan,Hongling,5.0,2023-08-04 07:41:12,2023-08-04 08:12:12
889885736,Buji,Sun Yat-sen University,8.0,2023-08-25 09:38:57,2023-08-25 10:17:57
883319768,Universiade Center,Houting,12.0,2023-05-04 09:30:44,2023-05-04 09:46:44
885818817,Shenkang,Grand Theater,5.0,2023-03-01 13:57:07,2023-03-01 14:06:07
886853275,Shuanglong Station,Zhongwu South,11.0,2023-12-20 16:40:27,2023-12-20 17:36:27
883366668,Huangmugang,Tongle South,6.0,2023-11-04 14:39:49,2023-11-04 14:48:49
882213332,Mission Hills,Shangshuijing,7.0,2023-04-18 20:52:50,2023-04-18 21:41:50
882432499,Linhai,Ma'an Hill,6.0,2023-12-09 10:57:21,2023-12-09 11:13:21
883267237,Qiaocheng North,Bihaiwan,5.0,2023-04-18 17:56:00,2023-04-18 18:18:00
882317794,Bitou,Bihaiwan,7.0,2023-12-17 09:31:36,2023-12-17 10:30:36
883648460,Shenzhen North Station,Huaqiang Rd,4.0,2023-11-19 20:30:07,2023-11-19 20:30:07
887766034,Hehua,Xianhu Rd,8.0,2023-03-31 13:41:18,2023-03-31 14:12:18
881153658,Tianxin,Qinghu North,11.0,2023-04-21 12:33:25,2023-04-21 12:54:25
884598088,Shijing,Xikeng,11.0,2023-08-30 13:54:23,2023-08-30 14:12:23
888596989,Zhenmei,Longsheng,7.0,2023-07-02 16:34:24,2023-07-02 17:22:24
889857414,Huanggekeng  station,Minzhi,7.0,2023-01-04 19:33:25,2023-01-04 19:46:25
886240136,Convention & Exhibition City,Nantou Ancient City,7.0,2023-08-13 20:56:50,2023-08-13 21:23:50
882644898,Qiaocheng East,Litchi Orchards,5.0,2023-04-16 11:45:07,2023-04-16 12:45:07
883484714,Chegongmiao,Tongxinling,3.0,2023-10-10 06:50:25,2023-10-10 07:47:25
888596989,Houting,Science Park,5.0,2023-05-07 17:39:24,2023-05-07 18:09:24
882876612,Qianwan,Changhu,8.0,2024-02-20 17:41:18,2024-02-20 17:51:18
881327610,Airport,Jingtian,7.0,2023-03-21 09:59:55,2023-03-21 10:34:55
881667530,Airport,Shawei,7.0,2024-02-16 07:47:22,2024-02-16 08:09:22
888765319,Baolongtongle Station,Minzhi,8.0,2023-09-27 15:39:56,2023-09-27 16:20:56
889423321,Mission Hills,Shangtang,5.0,2023-12-14 19:44:01,2023-12-14 20:43:01
883420132,Jixiang,Shangsha,8.0,2024-03-11 19:44:55,2024-03-11 19:52:55
887437912,Huanancheng,Ludancun,7.0,2023-01-21 14:57:10,2023-01-21 15:41:10
888956026,Minzhi,Bihaiwan,7.0,2023-06-01 09:56:38,2023-06-01 10:12:38
884283290,Liuyue,Yannan,5.0,2023-03-24 14:57:05,2023-03-24 15:28:05
888580352,Kengzi,Nanyou,11.0,2023-06-20 10:42:07,2023-06-20 10:43:07
885189453,Futian,Shekou Port,6.0,2024-01-07 08:48:12,2024-01-07 09:15:12
884309190,Shuibei,Shutianpu,9.0,2023-03-15 07:52:32,2023-03-15 08:05:32
887843284,Huangbeiling,Guiwan,7.0,2023-01-07 09:42:00,2023-01-07 10:23:00
887445682,Wuhe,Caopu,4.0,2023-12-31 10:33:50,2023-12-31 10:39:50
888264353,Pingshan Square ,Changhu,10.0,2023-01-19 16:40:16,2023-01-19 17:07:16
883199644,Shenzhen World South,Liantang Checkpoint,10.0,2023-02-09 13:52:09,2023-02-09 14:28:09
888236757,Xintangwei Station,Pinghu,9.0,2023-10-20 09:48:28,2023-10-20 10:21:28
881567396,Buxin,Convention & Exhibition Center,4.0,2024-01-12 18:30:07,2024-01-12 18:43:07
885492653,Wanxia,Nanguang,3.0,2023-09-07 19:33:42,2023-09-07 19:47:42
888630747,Songgang,Hongshan,8.0,2024-01-10 10:44:35,2024-01-10 10:51:35
889967751,Shangfen,Shenkang,6.0,2023-09-17 15:42:37,2023-09-17 16:35:37
885309609,Hongshuwan South,Meilinguan,6.0,2023-04-14 10:49:02,2023-04-14 11:41:02
886548865,Tai'an,Pingshan wei,8.0,2023-05-08 09:51:08,2023-05-08 10:25:08
888999786,Liuhe station,Minle,9.0,2023-07-21 14:31:16,2023-07-21 14:40:16
889248000,Honghu,Baishizhou,5.0,2023-08-30 20:41:14,2023-08-30 21:39:14
884257684,Wuhe,Fuyong,8.0,2023-05-25 06:45:00,2023-05-25 06:52:00
883535025,Qiaotou West,University Town,7.0,2023-08-20 09:52:12,2023-08-20 10:42:12
882931321,Huaqiang South,Dameisha,7.0,2023-11-30 12:58:14,2023-11-30 13:10:14
883385210,Waterlands Resort South,Shangjing Station,13.0,2023-06-06 11:32:06,2023-06-06 12:03:06
885758087,Baohua,Zuopaotai East,5.0,2023-12-14 20:43:39,2023-12-14 21:03:39
885495306,Jixiang,Tianxin,6.0,2023-09-09 17:42:14,2023-09-09 18:15:14
882982963,Shangshuijing,Sungang,4.0,2023-06-16 12:30:58,2023-06-16 13:24:58
884589459,Sports Center,Huaqiang North,2.0,2023-10-05 17:38:22,2023-10-05 17:45:22
885558788,Guomao,Yihai,7.0,2023-03-25 15:57:31,2023-03-25 15:58:31
881622288,Guangming St,Mission Hills,8.0,2023-04-18 09:34:02,2023-04-18 09:48:02
887069792,Zhenmei,Xikeng,8.0,2023-07-16 13:40:59,2023-07-16 13:48:59
887274991,Qianwan Park,Zhongwu South,5.0,2023-12-28 11:53:29,2023-12-28 12:47:29
885436897,Songyuanxia,Longjing,7.0,2023-12-09 20:43:07,2023-12-09 21:37:07
887447524,Qianwan,Shangfen,7.0,2024-03-10 13:57:22,2024-03-10 14:45:22
884930110,Xiashuijing,Xingdong,6.0,2023-01-23 21:40:21,2023-01-23 22:19:21
885399619,Chegongmiao,Huilongpu  station
,8.0,2023-02-14 16:57:20,2023-02-14 17:57:20
885969000,Yonghu,Shuibei,5.0,2023-12-01 08:40:11,2023-12-01 08:57:11
883081068,Yabao,Donggualing,3.0,2023-10-21 10:40:02,2023-10-21 10:52:02
882181825,Shaibu,Nigang,3.0,2023-09-04 14:46:03,2023-09-04 15:45:03
888512284,Yuehaimen,Xili Lake,6.0,2024-03-15 22:57:01,2024-03-15 23:18:01
884832922,Baotian 1st Road,Shangmeilin,7.0,2023-12-29 10:41:01,2023-12-29 10:47:01
882455096,Hongshuwan South,Guanlan,8.0,2023-01-19 20:46:09,2023-01-19 20:54:09
886410811,Mission Hills,Hubei,7.0,2023-10-27 15:53:02,2023-10-27 16:28:02
884057343,Nankeng,Yuanling,4.0,2023-01-01 20:44:47,2023-01-01 20:50:47
888511750,Honghu,Menghai,7.0,2024-02-04 15:52:07,2024-02-04 16:29:07
885940878,Yitian,Pingzhou,6.0,2023-04-11 17:48:56,2023-04-11 17:57:56
887709206,Shangtang,Shenwan,6.0,2023-07-04 06:32:20,2023-07-04 06:53:20
887643841,Yangtai Mountain East,University Town,5.0,2023-01-10 19:51:23,2023-01-10 20:14:23
884656316,Huangbeiling,Qinghu North,7.0,2023-02-17 22:48:11,2023-02-17 23:05:11
886204539,Xixiang Taoyuan,Bao'an Center,4.0,2024-01-07 22:42:19,2024-01-07 23:00:19
887312710,Bao'an Center,Bao'an Passenger Transport Terminal,3.0,2023-12-15 21:31:11,2023-12-15 21:56:11
887729858,Huaqiang South,Hi-tech South,5.0,2023-09-26 20:58:48,2023-09-26 21:54:48
886736942,Henggang,Shangjing Station,5.0,2023-04-16 06:51:50,2023-04-16 07:15:50
887610927,Shangmeilin,Civic Center,2.0,2023-02-26 07:42:03,2023-02-26 08:22:03
881524114,Huilongpu  station
,Gangtou,8.0,2023-08-10 18:52:26,2023-08-10 19:40:26
882756267,Huaxin,Tongle South,6.0,2023-08-13 17:31:52,2023-08-13 18:09:52
886027638,Liyumen,Meicun,6.0,2024-03-23 14:57:24,2024-03-23 15:26:24
885906826,Shutianpu,Yihai,8.0,2024-01-10 10:46:57,2024-01-10 11:15:57
885175873,Lianhua North,Henggang,6.0,2023-10-10 15:31:32,2023-10-10 15:40:32
889018655,Shaibu,Zhongwu South,8.0,2023-05-30 17:43:39,2023-05-30 18:26:39
887627558,Xili Lake,Linhai,4.0,2023-06-02 18:49:33,2023-06-02 18:52:33
882877113,Mumianwan,Qinghu,6.0,2024-03-11 14:52:53,2024-03-11 15:43:53
889995199,Nantou Ancient City,Shenzhen World South,7.0,2023-08-25 09:59:24,2023-08-25 10:02:24
888181328,Yantianxu,Luohu  North,7.0,2023-11-16 16:47:44,2023-11-16 17:36:44
887759143,Shuiwan,Minle,7.0,2023-02-10 06:44:22,2023-02-10 07:12:22
886099038,Tianxin,Shenwan,11.0,2023-12-01 14:45:46,2023-12-01 14:53:46
889374422,Sports Center,University of technology,9.0,2023-10-10 22:56:25,2023-10-10 23:56:25
882379918,Shenyun,Shuangyong St,8.0,2023-02-26 10:53:01,2023-02-26 11:10:01
883674408,Tai'an,Yitian,5.0,2023-06-30 21:52:51,2023-06-30 22:34:51
885148495,Changlingpi,Nonglin,5.0,2023-08-28 07:34:46,2023-08-28 07:42:46
884783136,Shenzhen University South,Longsheng,7.0,2023-08-17 17:32:01,2023-08-17 18:08:01
883218946,Bao'an,Fumin,6.0,2023-12-31 13:43:21,2023-12-31 14:23:21
888212561,Huaide,Liuxiandong,6.0,2023-12-02 11:30:36,2023-12-02 11:45:36
884134411,  Longcheng Park,Airport North,11.0,2023-06-27 13:57:11,2023-06-27 14:10:11
882956253,Xinhe Station,Hongling,8.0,2023-01-11 13:48:00,2023-01-11 13:49:00
889400657,Hubei,Shutianpu,9.0,2024-01-25 10:56:36,2024-01-25 11:15:36
885146358,Longdong Station,Bei'er Rd,8.0,2023-12-15 09:44:47,2023-12-15 10:07:47
886881183,ShaTian,Tangwei,14.0,2023-08-31 08:32:04,2023-08-31 08:37:04
885714866,Zhuzilin,Pingshan Station,9.0,2023-02-09 14:33:22,2023-02-09 15:17:22
883149097,Hongshuwan,Yanzihu,10.0,2024-02-29 07:55:36,2024-02-29 08:44:36
889314083,Yantian Port West,Shangfen,8.0,2023-06-30 10:34:55,2023-06-30 10:46:55
888224114,Yantian Rd,Yitian,7.0,2023-06-30 11:55:11,2023-06-30 12:40:11
881344493,Sea World,Window of the World,4.0,2024-03-22 19:46:11,2024-03-22 20:11:11
884832922,Railway Park,Zhenmei,10.0,2024-01-25 17:52:29,2024-01-25 18:08:29
887354431,Sun Yat-sen University,Hongling,8.0,2023-10-16 19:57:28,2023-10-16 20:35:28
884228081,Huaqiang South,Yabao,4.0,2023-06-02 15:50:29,2023-06-02 16:20:29
882338773,University Town,Zhangbei,8.0,2024-01-14 10:36:11,2024-01-14 11:19:11
885820417,Dengliang,Pingzhou,4.0,2023-04-28 06:47:11,2023-04-28 07:18:11
883007351,Xiashuijing,Huaguoshan,7.0,2023-07-28 12:36:54,2023-07-28 13:28:54
886924641,Civic Center,Dameisha,7.0,2024-02-21 06:33:12,2024-02-21 07:12:12
883341230,Yanzihu,Shijing,2.0,2023-05-23 20:36:54,2023-05-23 20:48:54
881842507,Yangtai Mountain East,Shangfen,3.0,2023-05-24 21:49:43,2023-05-24 22:31:43
881130413,Gangxia North,Haiyue,5.0,2023-10-04 19:47:05,2023-10-04 20:09:05
881750270,Civic Center,Yangtai Mountain East,5.0,2023-09-09 09:50:39,2023-09-09 10:42:39
887181986,Shatoujiao,Lianhuacun ,6.0,2023-12-19 21:30:53,2023-12-19 22:27:53
884144328,Liuhe station,Bitou,13.0,2023-05-26 12:59:23,2023-05-26 13:15:23
883107413,Jixiang,Science Park,10.0,2023-08-07 10:32:38,2023-08-07 11:14:38
881315751,Bagualing,Guiwan,6.0,2023-04-12 17:41:00,2023-04-12 17:47:00
882522920,Xitou,Shenyun,9.0,2023-03-05 20:50:29,2023-03-05 21:20:29
882386538,Cuizhu,Liutang,7.0,2023-09-26 14:30:01,2023-09-26 15:24:01
882208126,Nanlian,Loucun,11.0,2024-02-29 19:42:34,2024-02-29 20:23:34
887779665,Railway Park,Liwan,2.0,2023-11-25 18:49:04,2023-11-25 19:17:04
888744685,Menghai,Xiameilin,6.0,2023-11-13 09:48:29,2023-11-13 10:15:29
886996082,Heshuikou,Huangbeiling,9.0,2023-04-16 16:35:36,2023-04-16 17:10:36
884719451,Xiangmei North,Yanzihu,10.0,2023-07-18 08:47:47,2023-07-18 09:24:47
885325074,Yuehaimen,Silian,8.0,2023-09-01 17:38:24,2023-09-01 18:00:24
883141678,Shatoujiao,Nanyou,8.0,2023-08-23 17:55:57,2023-08-23 18:50:57
881637317,Houhai,Zhangbei,9.0,2023-08-19 13:31:45,2023-08-19 13:51:45
882785184,Gangxia,Linhai,6.0,2023-06-19 17:32:23,2023-06-19 17:45:23
889673922,Huaxin,Pingshan Square ,8.0,2023-07-30 17:59:03,2023-07-30 18:42:03
885158196,Bantian North,Universiade,7.0,2023-07-30 15:45:10,2023-07-30 15:45:10
884827753,Honglang North,Baolongtongle Station,10.0,2024-03-09 11:31:15,2024-03-09 11:37:15
882601914,Waterlands Resort East,Yantianxu,13.0,2023-12-03 20:48:22,2023-12-03 21:31:22
889299111,Xiangmei North,Shenzhen University South,5.0,2023-03-23 07:40:44,2023-03-23 08:04:44
885282628,Daxin,Dameisha,9.0,2023-12-12 20:36:18,2023-12-12 21:16:18
886300961,Tai'an,Hongling,3.0,2023-06-07 07:44:00,2023-06-07 08:20:00
884933136,Shuiwan,Yanzihu,11.0,2023-07-17 07:43:45,2023-07-17 08:16:45
882311650,Shuiwan,Gangxia North,6.0,2023-10-18 12:46:38,2023-10-18 13:46:38
885592332,Shenzhen World South,Baishilong,8.0,2023-07-29 14:48:26,2023-07-29 15:33:26
889208541,Xiaomeisha,University Town,10.0,2023-11-01 11:52:27,2023-11-01 12:27:27
883596625,Hehua,Ludancun,7.0,2023-08-08 22:43:36,2023-08-08 23:21:36
884500420,Civic Center,Qinghu,5.0,2023-11-14 21:46:56,2023-11-14 21:54:56
889858024,Longhua,Haiyue,7.0,2023-11-15 19:39:22,2023-11-15 20:39:22
884852254,Hongshuwan,Chaguang,5.0,2024-03-12 08:31:33,2024-03-12 09:23:33
883285718,Caopu,Longyuan Station,7.0,2024-01-21 14:34:01,2024-01-21 15:28:01
884991820,Hongshuwan,Antuo Hill,3.0,2023-02-21 14:36:05,2023-02-21 14:47:05
888675616,Yonghu,Xili Lake,8.0,2024-03-13 12:47:05,2024-03-13 12:53:05
887800785,Yijing,Luohu  North,4.0,2023-09-07 19:56:15,2023-09-07 20:13:15
884538660,Shenzhen University South,Shenyun,5.0,2023-06-28 12:45:47,2023-06-28 13:30:47
885089800,Wenjin,Heshuikou,9.0,2023-11-18 09:35:14,2023-11-18 09:43:14
884333738,Nanyue,Bitou,12.0,2023-01-17 13:31:09,2023-01-17 14:19:09
883230556,Shenkang,Shixia,4.0,2023-03-19 21:35:03,2023-03-19 22:35:03
889051493,Grand Theater,Xiangmihu,3.0,2023-03-03 13:40:34,2023-03-03 14:06:34
882165464,Shenzhen World South,Huaqiang Rd,9.0,2023-09-06 20:54:30,2023-09-06 21:27:30
887208658,Convention & Exhibition City,Qiaocheng North,8.0,2023-12-27 14:51:42,2023-12-27 15:15:42
882382695,Luohu  North,Gankeng,5.0,2023-07-31 20:45:30,2023-07-31 21:20:30
886713904,Gushu,Shangwu,8.0,2023-08-31 19:56:46,2023-08-31 20:41:46
886091429,Changlong,Waterlands Resort East,10.0,2023-01-30 19:48:51,2023-01-30 20:22:51
889340282,Zhenmei,Liwan,10.0,2023-04-01 19:46:03,2023-04-01 20:06:03
884545304,Bitou,Lingzhi,7.0,2023-08-07 15:39:24,2023-08-07 15:39:24
887055947,Fuhai West,Yinhu,9.0,2023-01-25 21:51:47,2023-01-25 22:45:47
886151427,Dafen,Yuyuan  station,6.0,2023-10-27 08:39:03,2023-10-27 09:10:03
884476960,Minzhi,Bao'an Center,6.0,2023-02-03 10:31:55,2023-02-03 11:29:55
887058017,Shenzhen University South,Jingtian,5.0,2023-04-11 15:50:30,2023-04-11 15:53:30
889204043,Fuhai West,Ailian,11.0,2023-06-11 11:30:43,2023-06-11 12:17:43
884673306,Longsheng,University of technology,10.0,2023-03-28 08:31:12,2023-03-28 08:32:12
884949875,Baolong,Niuhu,10.0,2023-07-27 18:51:31,2023-07-27 19:08:31
887288638,Airport,Lianhua North,8.0,2023-08-26 09:57:19,2023-08-26 10:48:19
889778858,Silian,Changzhen,8.0,2023-03-06 15:39:56,2023-03-06 16:23:56
885120691,Gankeng,Ailian,8.0,2023-09-21 15:52:05,2023-09-21 16:00:05
881445742,Dongjiaotou,Guangyayuan,7.0,2023-01-15 15:37:34,2023-01-15 16:07:34
889433666,Pingshan wei,Maling,9.0,2023-05-18 07:43:48,2023-05-18 08:32:48
888145040,Henggang,Xiaomeisha,9.0,2023-06-29 10:46:19,2023-06-29 10:57:19
882389924,Huanggang Checkpoint,Huangtian,7.0,2023-01-19 07:55:28,2023-01-19 08:43:28
885185317,Ma'an Hill,Yuehaimen,8.0,2023-10-23 16:45:26,2023-10-23 16:52:26
881460467,Zhangbei,Zhongshan Park,9.0,2023-05-14 22:43:57,2023-05-14 23:34:57
881186705,Xianhu Rd,Shiyaling,5.0,2023-08-14 11:48:05,2023-08-14 11:48:05
881705746,Xiasha,Baohua,5.0,2023-04-10 10:51:17,2023-04-10 11:49:17
888695820,Guiwan,Buji,7.0,2023-12-07 21:57:13,2023-12-07 22:25:13
884206517,Yanzihu,SIAT,13.0,2023-04-10 14:30:14,2023-04-10 15:28:14
889921997,  Longcheng Park,Huanancheng,8.0,2023-08-01 09:48:44,2023-08-01 10:39:44
886257843,Shutianpu,Yantian Port West,11.0,2023-06-13 08:37:57,2023-06-13 08:58:57
887704204,Keyuan,Sun Yat-sen University,10.0,2023-04-05 15:38:03,2023-04-05 16:13:03
